28.795	1.000	50.000	479.952	49.240	19.437	53.781	2.010	58.353	43.583	30.538	494.990	-154.074	-164.554	-118.784	-84.375	-86.759	-164.340	-164.987	22.063	21.088	102869.000
29.217	1.000	51.000	480.513	48.703	20.947	54.479	0.201	57.790	46.180	30.906	495.557	-155.175	-163.952	-117.452	-83.989	-86.342	-163.360	-166.584	22.063	21.092	102869.000
29.639	1.000	52.000	479.204	45.838	19.437	52.558	1.608	56.477	43.398	29.964	494.801	-156.092	-164.754	-117.452	-85.727	-87.384	-162.185	-165.308	22.063	21.092	102869.000
30.061	1.000	53.000	480.513	47.450	20.003	53.781	0.402	55.726	43.769	29.775	495.368	-156.092	-164.353	-118.784	-84.954	-89.261	-162.968	-164.761	22.063	21.103	102869.000
30.483	1.000	54.000	482.569	48.882	19.626	54.130	1.608	58.353	44.696	29.595	495.935	-154.624	-164.955	-119.736	-84.568	-86.342	-163.360	-166.628	22.063	21.099	102869.000
30.905	1.000	55.000	485.935	54.075	22.645	55.352	0.402	59.854	46.551	32.791	498.204	-153.890	-162.950	-119.546	-83.603	-88.010	-162.185	-164.396	22.063	21.099	102869.000
31.327	1.000	56.000	483.130	49.419	19.626	54.304	1.608	59.104	45.253	29.783	498.582	-154.991	-164.754	-119.926	-84.954	-87.802	-163.948	-169.180	22.063	21.107	102869.000
31.749	1.000	57.000	479.017	48.166	19.626	52.908	0.201	56.289	43.954	29.210	491.965	-154.808	-163.150	-119.165	-84.375	-87.176	-159.442	-162.574	22.063	21.114	102869.000
32.172	1.000	58.000	484.252	47.271	20.947	54.130	1.809	58.353	44.882	30.538	497.826	-153.891	-165.556	-119.165	-84.375	-86.550	-157.680	-161.523	22.063	21.122	102869.000
32.594	1.000	59.000	484.065	49.778	21.513	53.606	1.206	58.729	45.438	30.152	498.582	-154.991	-164.153	-119.355	-84.761	-86.759	-161.010	-165.672	22.063	21.129	102869.000
33.016	1.000	60.000	485.374	48.882	20.947	53.955	1.005	58.541	45.809	31.471	497.637	-156.092	-165.355	-120.117	-84.954	-87.593	-161.205	-163.668	22.063	21.133	102869.000
33.438	1.000	61.000	482.382	49.957	20.758	54.479	1.608	58.353	45.994	31.283	496.124	-154.074	-162.950	-119.546	-84.182	-87.593	-155.133	-160.387	22.064	21.122	102869.000
33.860	1.000	62.000	483.504	51.210	22.079	55.352	1.407	60.042	47.293	31.292	497.637	-153.707	-163.952	-119.165	-83.217	-85.716	-165.907	-170.456	22.063	21.122	102869.000
34.282	1.000	63.000	481.821	51.210	22.645	54.654	1.608	59.104	45.809	31.660	494.612	-153.891	-163.551	-118.213	-83.796	-86.550	-162.381	-165.490	22.064	21.129	102869.000
34.704	1.000	64.000	482.569	51.210	20.003	54.654	2.010	58.916	45.994	30.726	496.881	-153.891	-162.950	-119.926	-83.796	-86.759	-164.731	-167.904	22.063	21.133	102869.000
35.126	1.000	65.000	481.821	51.031	20.381	53.606	1.608	59.104	45.809	30.538	494.423	-154.074	-163.151	-119.165	-83.989	-86.133	-160.814	-162.617	22.064	21.136	102869.000
35.548	1.000	66.000	483.130	48.166	21.324	55.178	0.201	57.603	44.882	30.906	498.393	-155.908	-165.155	-119.165	-84.375	-88.010	-162.576	-163.667	22.064	21.147	102869.000
35.970	1.000	67.000	484.439	51.747	21.324	54.654	1.005	59.479	46.551	30.726	497.448	-154.074	-163.752	-119.546	-84.954	-85.925	-158.659	-164.258	22.064	21.140	102869.000
36.392	1.000	68.000	480.887	49.061	20.947	54.654	2.211	58.916	44.511	31.103	495.746	-153.891	-163.351	-119.736	-84.375	-85.925	-159.247	-165.534	22.064	21.155	102869.000
36.814	1.000	69.000	484.439	49.957	21.890	55.003	1.608	59.479	46.365	32.046	496.503	-153.891	-164.153	-119.546	-83.603	-87.593	-156.505	-158.242	22.064	21.155	102869.000
37.236	1.000	70.000	483.130	50.494	21.513	53.955	1.206	57.228	45.994	30.726	496.503	-153.707	-164.153	-119.355	-84.375	-85.925	-155.329	-160.429	22.064	21.173	102869.000
37.658	1.000	71.000	482.756	48.166	20.381	53.781	1.809	57.978	43.769	30.538	497.259	-156.459	-165.556	-119.926	-85.534	-88.010	-162.381	-169.362	22.064	21.173	102869.000
38.080	1.000	72.000	480.513	49.061	20.003	53.257	1.407	57.415	43.769	29.398	493.856	-154.074	-163.952	-118.594	-85.534	-87.176	-158.855	-161.480	22.064	21.181	102869.000
38.502	1.000	73.000	481.447	47.987	19.815	52.733	1.005	56.102	44.140	29.595	496.124	-155.175	-165.155	-118.213	-85.147	-86.759	-162.577	-167.357	22.064	21.184	102869.000
38.924	1.000	74.000	484.065	50.494	21.513	55.003	2.010	59.854	45.623	29.595	498.582	-154.808	-163.752	-117.642	-83.796	-86.342	-160.030	-161.159	22.064	21.181	102869.000
39.346	1.000	75.000	484.065	50.852	20.758	53.955	1.005	58.353	44.882	29.595	498.015	-155.725	-165.155	-118.975	-84.954	-87.593	-165.123	-168.816	22.064	21.184	102869.000
39.768	1.000	76.000	481.447	45.659	19.815	53.257	1.809	56.852	43.398	29.587	495.368	-156.458	-166.758	-118.594	-85.533	-87.593	-162.968	-168.406	22.064	21.188	102869.000
40.190	1.000	77.000	483.130	50.315	20.569	55.003	1.407	58.166	45.438	29.595	497.826	-155.542	-164.353	-118.213	-84.954	-86.759	-159.051	-162.070	22.064	21.181	102869.000
