 -35.00000	   4.34436
 -30.00000	   3.20668
 -25.00000	   2.65658
 -20.00000	   2.34766
 -19.00000	   2.31078
 -18.00000	   2.27708
 -17.00000	   2.24507
 -16.00000	   2.22564
 -15.00000	   2.19529
 -14.00000	   2.17836
 -13.00000	   2.16739
 -12.00000	   2.15683
 -11.00000	   2.14879
 -10.00000	   2.13872
  -9.50000	   2.14022
  -9.00000	   2.13896
  -8.50000	   2.13643
  -8.00000	   2.13712
  -7.50000	   2.13911
  -7.00000	   2.13647
  -6.50000	   2.13810
  -6.00000	   2.13807
  -5.50000	   2.14432
  -5.00000	   2.14192
  -4.50000	   2.14883
  -4.00000	   2.15494
  -3.50000	   2.15633
  -3.00000	   2.16103
  -2.50000	   2.16165
  -2.00000	   2.16830
  -1.50000	   2.17401
  -1.00000	   2.18192
  -0.50000	   2.18295
   0.00000	   2.18881
   0.50000	   2.19068
   1.00000	   2.19726
   1.50000	   2.19894
   2.00000	   2.20438
   2.50000	   2.20939
   3.00000	   2.21612
   3.50000	   2.22119
   4.00000	   2.22682
   4.50000	   2.23303
   5.00000	   2.24008
   5.50000	   2.24803
   6.00000	   2.25476
   6.50000	   2.26081
   7.00000	   2.27157
   7.50000	   2.27723
   8.00000	   2.28884
   8.50000	   2.29800
   9.00000	   2.31035
   9.50000	   2.32326
  10.00000	   2.33644
  11.00000	   2.36572
  12.00000	   2.39778
  13.00000	   2.43430
  14.00000	   2.47165
  15.00000	   2.51023
  16.00000	   2.55636
  17.00000	   2.59358
  18.00000	   2.67460
  19.00000	   2.74539
  20.00000	   2.82086
  25.00000	   3.39781
  30.00000	   4.53216
  35.00000	   7.54701
