100695.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	452.531	51.210	217.393	477.968	1.809	205.025	0.927	0.754	1.135	1.103	0.802	0.572	0.967	1.878	1.177	0.912	24.101	23.865
100695.000	2.000	0.000	10.000	0.000	0.000	0.000	0.000	452.905	50.852	214.752	478.317	2.010	211.215	0.927	0.754	1.324	1.286	0.802	0.572	0.773	2.087	1.177	0.912	24.102	23.851
100695.000	3.000	0.000	20.000	0.000	0.000	0.000	0.000	452.158	51.031	210.223	477.794	2.010	219.469	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	0.981	0.912	24.102	23.871
100695.000	4.000	0.000	25.000	0.000	0.000	0.000	0.000	451.784	51.031	206.448	476.921	2.010	225.471	0.927	0.565	1.324	1.286	0.802	0.572	0.773	2.087	1.177	0.912	24.103	23.864
100695.000	5.000	0.000	30.000	0.000	0.000	0.000	0.000	452.531	51.031	204.561	477.444	2.010	231.099	0.927	0.754	1.324	1.103	0.802	0.572	0.773	1.878	1.177	0.912	24.104	23.839
100695.000	6.000	0.000	40.000	0.000	0.000	0.000	0.000	453.092	51.389	200.976	477.095	2.010	243.479	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	0.981	0.912	24.104	23.847
100695.000	7.000	0.000	45.000	0.000	0.000	0.000	0.000	452.905	51.031	199.655	476.921	2.010	250.232	0.927	0.754	1.324	1.103	0.802	0.572	0.967	1.878	1.177	0.912	24.105	23.847
100695.000	8.000	0.000	50.000	0.000	0.000	0.000	0.000	452.158	50.852	199.089	475.350	2.010	256.797	0.927	0.565	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.105	23.855
100695.000	9.000	0.000	55.000	0.000	0.000	0.000	0.000	452.158	50.852	197.956	474.477	2.010	265.426	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.106	23.834
100695.000	10.000	0.000	60.000	0.000	0.000	0.000	0.000	452.158	51.210	196.069	469.589	2.010	273.304	0.927	0.565	1.324	1.103	1.003	0.572	0.773	1.878	1.177	0.912	24.106	23.823
100695.000	11.000	0.000	65.000	0.000	0.000	0.000	0.000	451.410	50.852	178.519	444.451	1.809	274.055	0.927	0.754	1.324	1.103	0.802	0.763	0.773	2.087	0.981	0.912	24.107	23.838
100695.000	12.000	0.000	70.000	0.000	0.000	0.000	0.000	452.344	50.136	131.531	365.895	2.010	249.857	0.927	0.754	1.324	1.103	0.802	0.572	0.967	1.878	1.177	1.095	24.108	23.835
100695.000	13.000	0.000	75.000	0.000	0.000	0.000	0.000	451.223	49.420	95.110	258.885	2.010	196.396	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.108	23.832
100695.000	14.000	0.000	80.000	0.000	0.000	0.000	0.000	451.971	49.778	102.847	189.058	2.010	127.367	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	0.981	0.912	24.108	23.851
100695.000	15.000	0.000	85.000	0.000	0.000	0.000	0.000	452.344	49.778	161.158	200.055	1.809	75.782	0.927	0.754	1.324	1.103	1.003	0.572	0.967	1.878	1.177	0.912	24.109	23.847
100695.000	16.000	0.000	90.000	0.000	0.000	0.000	0.000	452.718	50.315	233.622	294.397	2.010	78.971	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.109	23.844
100695.000	17.000	0.000	95.000	0.000	0.000	0.000	0.000	451.971	51.031	284.385	400.111	2.010	119.676	0.927	0.754	1.324	1.103	0.802	0.572	0.967	2.087	1.177	0.912	24.110	23.830
100695.000	18.000	0.000	100.000	0.000	0.000	0.000	0.000	451.223	51.031	304.577	459.115	2.010	154.379	0.927	0.565	1.135	1.103	0.802	0.763	0.773	2.087	0.981	0.912	24.110	23.812
100695.000	19.000	0.000	105.000	0.000	0.000	0.000	0.000	451.971	51.031	302.124	472.207	2.010	162.257	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.110	23.805
100695.000	20.000	0.000	110.000	0.000	0.000	0.000	0.000	451.597	50.673	297.406	474.477	2.010	159.818	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.111	23.831
100695.000	21.000	0.000	120.000	0.000	0.000	0.000	0.000	451.036	51.210	284.008	475.000	2.010	157.567	1.113	0.565	1.513	1.103	0.802	0.572	0.773	2.087	0.981	1.095	24.111	23.817
100695.000	22.000	0.000	130.000	0.000	0.000	0.000	0.000	451.971	51.031	274.573	476.397	2.010	160.194	0.927	0.754	1.324	1.103	0.802	0.572	0.773	2.087	1.177	0.912	24.111	23.828
100695.000	23.000	0.000	140.000	0.000	0.000	0.000	0.000	451.971	50.852	265.514	476.867	2.010	163.570	0.927	0.754	1.324	1.286	0.802	0.763	0.773	2.087	1.177	0.912	24.112	23.836
100695.000	24.000	0.000	145.000	0.000	0.000	0.000	0.000	451.223	50.852	262.118	476.746	2.010	164.695	0.927	0.754	1.324	1.103	1.003	0.763	0.773	2.087	0.981	0.912	24.112	23.851
