 -35.00000	   4.74331
 -30.00000	   3.39197
 -25.00000	   2.74110
 -20.00000	   2.39733
 -19.00000	   2.35097
 -18.00000	   2.31943
 -17.00000	   2.28110
 -16.00000	   2.26154
 -15.00000	   2.23224
 -14.00000	   2.21332
 -13.00000	   2.19139
 -12.00000	   2.18105
 -11.00000	   2.17240
 -10.00000	   2.16854
  -9.50000	   2.15627
  -9.00000	   2.15548
  -8.50000	   2.15941
  -8.00000	   2.15910
  -7.50000	   2.15703
  -7.00000	   2.15787
  -6.50000	   2.16329
  -6.00000	   2.15465
  -5.50000	   2.16071
  -5.00000	   2.16183
  -4.50000	   2.16325
  -4.00000	   2.16385
  -3.50000	   2.16592
  -3.00000	   2.17287
  -2.50000	   2.17160
  -2.00000	   2.18082
  -1.50000	   2.18135
  -1.00000	   2.18695
  -0.50000	   2.19311
   0.00000	   2.19378
   0.50000	   2.20027
   1.00000	   2.19915
   1.50000	   2.21232
   2.00000	   2.21340
   2.50000	   2.21964
   3.00000	   2.22226
   3.50000	   2.22795
   4.00000	   2.23272
   4.50000	   2.23785
   5.00000	   2.24342
   5.50000	   2.25088
   6.00000	   2.25780
   6.50000	   2.26256
   7.00000	   2.27725
   7.50000	   2.28057
   8.00000	   2.29126
   8.50000	   2.30941
   9.00000	   2.30851
   9.50000	   2.32203
  10.00000	   2.33446
  11.00000	   2.36524
  12.00000	   2.39323
  13.00000	   2.43031
  14.00000	   2.48408
  15.00000	   2.52658
  16.00000	   2.58588
  17.00000	   2.63706
  18.00000	   2.69674
  19.00000	   2.77324
  20.00000	   2.83184
  25.00000	   3.38318
  30.00000	   4.53349
  35.00000	   7.56372
