101180.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	91.615	11.460	43.026	98.656	2.010	46.520	0.927	0.942	1.324	1.286	0.602	0.381	0.773	1.878	0.981	0.547	23.831	24.243
101180.000	2.000	0.000	10.000	0.000	0.000	0.000	0.000	93.111	11.460	42.460	100.228	2.010	49.709	0.742	0.754	1.324	1.286	0.602	0.572	0.580	2.087	0.981	0.547	23.831	24.236
101180.000	3.000	0.000	15.000	0.000	0.000	0.000	0.000	94.607	10.743	42.271	102.323	2.010	51.397	0.742	0.377	0.945	0.919	0.602	0.191	0.580	1.461	0.589	0.365	23.831	24.254
101180.000	4.000	0.000	20.000	0.000	0.000	0.000	0.000	91.615	11.102	41.894	98.307	2.010	49.709	0.556	0.942	1.324	1.286	0.802	0.381	0.773	2.087	0.981	0.730	23.831	24.236
101180.000	5.000	0.000	25.000	0.000	0.000	0.000	0.000	93.485	11.460	43.592	101.101	2.010	51.397	0.742	1.131	1.324	1.286	0.802	0.381	0.773	1.878	0.981	0.547	23.831	24.288
101180.000	6.000	0.000	30.000	0.000	0.000	0.000	0.000	91.989	11.102	43.403	98.656	2.010	48.958	0.556	0.754	1.134	1.103	0.602	0.381	0.387	1.670	0.785	0.547	23.832	24.258
101180.000	7.000	0.000	35.000	0.000	0.000	0.000	0.000	92.363	11.281	42.271	98.656	2.211	51.397	0.927	0.942	1.324	1.470	1.003	0.763	0.967	2.087	1.177	0.730	23.832	24.292
101180.000	8.000	0.000	36.000	0.000	0.000	0.000	0.000	94.420	12.176	43.592	101.275	2.010	53.085	0.742	0.565	1.134	1.103	0.802	0.572	0.387	1.878	0.785	0.547	23.832	24.240
101180.000	9.000	0.000	37.000	0.000	0.000	0.000	0.000	93.672	11.460	42.082	99.355	2.010	52.710	0.556	0.754	0.756	0.919	0.602	0.381	0.387	1.461	0.785	0.182	23.832	24.248
101180.000	10.000	0.000	38.000	0.000	0.000	0.000	0.000	91.989	11.102	41.139	97.783	2.010	51.960	0.742	0.942	1.324	1.286	0.802	0.572	0.773	1.878	0.981	0.730	23.833	24.263
101180.000	11.000	0.000	39.000	0.000	0.000	0.000	0.000	92.363	11.102	41.516	98.132	2.211	51.960	0.927	0.942	1.324	1.470	1.003	0.763	0.773	2.087	1.177	0.912	23.833	24.289
101180.000	12.000	0.000	40.000	0.000	0.000	0.000	0.000	91.989	10.743	39.252	98.307	2.010	54.211	0.742	0.754	1.324	1.286	1.003	0.572	0.773	2.087	1.177	0.912	23.834	24.331
101180.000	13.000	0.000	41.000	0.000	0.000	0.000	0.000	91.802	11.460	40.573	97.608	2.009	52.522	0.742	0.754	1.513	1.103	1.203	0.572	1.160	2.087	1.177	0.912	23.835	24.320
101180.000	14.000	0.000	42.000	0.000	0.000	0.000	0.000	93.298	11.281	42.271	99.704	2.010	53.648	0.742	0.942	1.513	1.286	1.003	0.763	0.773	2.087	1.177	0.912	23.835	24.291
101180.000	15.000	0.000	43.000	0.000	0.000	0.000	0.000	92.176	11.102	40.761	97.783	2.010	53.648	0.742	0.754	1.324	1.103	1.003	0.572	0.967	1.878	0.981	0.730	23.836	24.204
101180.000	16.000	0.000	44.000	0.000	0.000	0.000	0.000	91.989	11.281	41.894	98.132	2.211	53.273	0.927	0.754	1.513	1.103	1.203	1.144	1.160	2.296	1.177	1.095	23.836	24.131
101180.000	17.000	0.000	45.000	0.000	0.000	0.000	0.000	91.989	11.102	41.327	98.481	2.211	54.398	0.742	0.754	1.324	1.286	1.003	1.144	0.773	2.087	1.177	0.730	23.837	24.098
101180.000	18.000	0.000	46.000	0.000	0.000	0.000	0.000	92.924	11.102	40.384	99.355	2.210	56.462	0.927	0.754	1.513	1.286	1.203	0.763	1.160	2.296	1.177	0.912	23.838	24.011
101180.000	19.000	0.000	47.000	0.000	0.000	0.000	0.000	92.924	11.281	41.139	99.355	2.210	55.524	0.742	0.754	1.324	1.103	1.003	0.572	0.967	2.087	1.177	0.730	23.838	23.993
101180.000	20.000	0.000	48.000	0.000	0.000	0.000	0.000	92.363	11.460	39.818	98.307	2.210	55.899	0.927	0.754	1.702	0.919	1.404	0.763	1.353	2.296	1.177	0.912	23.839	24.008
101180.000	21.000	0.000	49.000	0.000	0.000	0.000	0.000	92.176	11.460	41.516	98.831	2.010	55.149	0.742	0.754	1.513	1.103	1.203	1.144	1.160	2.296	1.177	0.912	23.839	23.975
101180.000	22.000	0.000	50.000	0.000	0.000	0.000	0.000	93.298	10.743	40.573	99.355	2.210	57.587	0.556	0.754	1.324	1.103	1.003	0.572	1.160	1.878	0.981	0.730	23.840	24.009
101180.000	23.000	0.000	51.000	0.000	0.000	0.000	0.000	93.111	11.281	42.082	99.355	2.210	56.649	0.742	0.754	1.324	1.103	1.003	0.763	0.967	2.087	0.981	0.730	23.840	24.013
101180.000	24.000	0.000	52.000	0.000	0.000	0.000	0.000	93.111	11.102	43.026	99.529	2.010	56.462	0.742	0.754	1.513	1.103	1.203	0.763	1.160	2.087	0.981	0.912	23.841	24.094
101180.000	25.000	0.000	53.000	0.000	0.000	0.000	0.000	92.550	11.102	41.327	98.656	2.210	57.024	0.556	0.754	1.324	1.103	1.003	0.763	1.160	2.087	1.177	0.730	23.841	24.121
101180.000	26.000	0.000	54.000	0.000	0.000	0.000	0.000	92.924	10.922	43.592	98.831	2.411	56.462	0.742	0.754	1.134	1.286	0.802	1.334	0.967	2.296	1.177	0.730	23.842	24.110
101180.000	27.000	0.000	55.000	0.000	0.000	0.000	0.000	92.924	11.281	38.874	96.561	2.009	58.525	0.556	0.754	1.324	1.103	1.203	0.763	1.160	1.878	1.177	0.730	23.842	24.081
101180.000	28.000	0.000	56.000	0.000	0.000	0.000	0.000	91.989	10.922	43.403	98.481	2.411	56.837	0.742	0.754	1.324	1.286	0.802	1.144	0.967	2.087	1.177	0.730	23.843	23.986
101180.000	29.000	0.000	57.000	0.000	0.000	0.000	0.000	93.298	11.102	42.460	99.005	2.411	58.900	0.742	0.754	1.134	1.286	1.003	1.144	0.773	2.296	1.177	0.730	23.843	23.935
101180.000	30.000	0.000	58.000	0.000	0.000	0.000	0.000	92.924	11.102	42.648	99.005	2.210	58.900	0.742	0.754	1.324	1.103	1.003	0.953	0.967	2.087	1.177	0.730	23.844	23.961
101180.000	31.000	0.000	59.000	0.000	0.000	0.000	0.000	93.298	11.102	43.592	99.529	2.210	59.088	0.556	0.754	1.324	0.919	1.203	0.953	1.160	2.087	1.177	0.912	23.844	23.977
101180.000	32.000	0.000	60.000	0.000	0.000	0.000	0.000	92.924	11.281	42.283	97.783	2.210	59.463	0.742	0.754	1.513	1.103	1.203	0.953	1.160	2.087	1.177	0.912	23.845	23.970
101180.000	33.000	0.000	61.000	0.000	0.000	0.000	0.000	92.924	11.281	41.516	97.085	2.411	60.026	0.927	0.754	1.324	1.286	1.003	0.953	0.967	2.296	0.981	0.912	23.845	23.970
