101180.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	92.737	11.102	42.271	100.053	2.010	48.221	0.742	0.566	1.135	1.103	0.802	0.572	0.773	1.879	0.981	0.912	23.887	23.990
101180.000	2.000	0.000	10.000	0.000	0.000	0.000	0.000	92.712	11.102	43.781	100.053	2.010	47.471	0.927	0.566	1.324	1.102	0.802	0.572	0.580	1.879	0.785	0.912	23.885	24.025
101180.000	3.000	0.000	20.000	0.000	0.000	0.000	0.000	92.176	10.922	41.894	99.355	2.010	49.535	0.742	0.754	1.324	1.103	0.802	0.572	0.967	1.879	0.981	0.912	23.883	24.074
101180.000	4.000	0.000	25.000	0.000	0.000	0.000	0.000	94.046	10.922	42.648	101.275	2.010	51.036	0.742	0.566	0.946	1.103	0.602	0.572	0.580	1.670	0.981	0.730	23.881	24.069
101180.000	5.000	0.000	30.000	0.000	0.000	0.000	0.000	94.981	11.460	41.516	101.275	2.010	53.663	0.742	0.754	1.135	1.103	1.003	0.572	0.967	1.879	1.177	0.912	23.880	24.023
101180.000	6.000	0.000	40.000	0.000	0.000	0.000	0.000	93.111	10.564	39.818	99.355	2.010	54.976	0.742	0.566	0.946	0.919	0.602	0.381	0.773	1.461	0.785	0.547	23.877	24.084
101180.000	7.000	0.000	45.000	0.000	0.000	0.000	0.000	92.550	10.922	40.195	98.481	2.211	55.711	0.742	0.754	0.946	1.286	0.602	0.572	0.773	1.879	0.981	0.730	23.876	24.038
101180.000	8.000	0.000	50.000	0.000	0.000	0.000	0.000	92.924	11.460	39.629	98.656	2.211	57.603	0.927	0.943	1.324	1.470	0.802	0.763	0.967	1.879	0.981	0.912	23.875	24.015
101180.000	9.000	0.000	55.000	0.000	0.000	0.000	0.000	91.989	11.102	41.516	98.481	2.010	57.415	0.927	0.377	1.135	0.735	0.802	0.191	0.773	1.670	0.589	0.730	23.874	23.988
101180.000	10.000	0.000	60.000	0.000	0.000	0.000	0.000	93.485	12.176	43.026	99.180	2.211	60.588	1.113	0.754	1.324	1.102	0.802	0.381	0.773	2.087	0.785	0.730	23.872	24.008
101180.000	11.000	0.000	65.000	0.000	0.000	0.000	0.000	92.550	11.281	38.685	94.465	2.010	61.543	0.927	0.754	1.324	1.286	0.602	0.572	0.773	1.879	0.785	0.912	23.870	24.069
101180.000	12.000	0.000	70.000	0.000	0.000	0.000	0.000	93.485	11.460	30.382	81.544	2.010	57.587	0.927	0.754	1.324	1.286	1.003	0.763	0.967	2.296	0.981	0.912	23.868	24.034
101180.000	13.000	0.000	75.000	0.000	0.000	0.000	0.000	92.924	11.102	21.324	58.146	2.010	47.095	0.927	0.566	1.135	1.102	0.602	0.572	0.773	1.879	0.785	0.912	23.867	24.021
101180.000	14.000	0.000	80.000	0.000	0.000	0.000	0.000	93.111	11.102	21.324	39.113	2.211	29.083	0.927	0.754	1.513	1.470	0.802	0.763	0.773	2.088	0.981	0.912	23.865	23.983
101180.000	15.000	0.000	85.000	0.000	0.000	0.000	0.000	92.924	11.281	31.703	39.288	2.010	15.382	0.742	0.754	1.135	1.102	0.602	0.381	0.580	1.878	0.785	0.547	23.863	24.036
101180.000	16.000	0.000	90.000	0.000	0.000	0.000	0.000	93.672	11.639	49.442	56.749	2.211	12.943	0.927	0.754	1.324	1.470	0.802	0.953	0.773	2.296	0.981	0.912	23.862	24.046
101180.000	17.000	0.000	95.000	0.000	0.000	0.000	0.000	94.046	11.460	61.897	81.544	1.809	20.634	0.556	0.566	0.946	1.102	0.602	0.381	0.773	1.670	0.981	0.547	23.860	24.063
101180.000	18.000	0.000	100.000	0.000	0.000	0.000	0.000	93.859	10.922	67.181	95.513	2.010	29.450	0.556	1.131	0.946	1.470	0.802	0.572	0.967	1.878	1.177	0.730	23.858	24.112
101180.000	19.000	0.000	105.000	0.000	0.000	0.000	0.000	92.550	11.102	63.406	96.386	2.010	32.076	0.742	0.566	0.946	0.919	0.201	0.191	0.387	1.670	0.589	0.365	23.857	24.085
101180.000	20.000	0.000	110.000	0.000	0.000	0.000	0.000	92.176	11.102	62.274	97.085	2.211	33.014	0.927	0.754	1.135	1.102	0.802	0.763	0.580	2.296	0.981	0.912	23.855	24.061
101180.000	21.000	0.000	120.000	0.000	0.000	0.000	0.000	92.924	11.102	57.745	97.958	2.010	34.702	0.742	0.943	1.134	1.470	0.802	0.381	0.967	1.461	1.177	0.547	23.854	24.041
101180.000	22.000	0.000	130.000	0.000	0.000	0.000	0.000	93.111	11.102	55.481	96.910	2.010	34.702	0.927	0.754	1.135	1.286	0.602	0.381	0.773	1.878	0.785	0.730	23.852	24.043
101180.000	23.000	0.000	140.000	0.000	0.000	0.000	0.000	94.046	11.281	51.140	99.355	2.010	41.080	0.742	0.754	0.946	1.102	0.602	0.381	0.580	1.878	0.785	0.730	23.850	24.086
101180.000	24.000	0.000	145.000	0.000	0.000	0.000	0.000	94.607	11.460	51.518	97.608	2.010	39.204	0.742	0.754	1.324	1.102	0.602	0.381	0.580	1.878	0.785	0.547	23.849	24.092
